Data,Ticker,Abertura,Alta,Baixa,Fechamento,Volume
2023-01-23,PETR4.SA,15.33648958003987,16.112946740905414,15.254756485438683,15.640067100524902,87678100
2023-01-23,VALE3.SA,73.98600491263737,74.26046160839282,73.47629620183024,73.9468002319336,13534300
2023-01-24,ITUB4.SA,19.230695867468302,19.638092711378004,19.117529461929035,19.26087188720703,33376970
2023-01-24,PETR4.SA,16.03704781941721,16.072076757049217,15.394866218699445,15.52914047241211,65794000
2023-01-24,VALE3.SA,73.95464416089463,74.73097229003906,73.08422000352019,74.73097229003906,17439800
2023-01-25,ITUB4.SA,19.260874603257417,19.426852232504125,18.87611130277456,19.32877540588379,42339220
2023-01-25,PETR4.SA,15.499952653217862,15.809368313679022,15.18469994888365,15.727636337280273,51832900
2023-01-25,VALE3.SA,74.65255626958691,75.59355849781693,74.3153648514451,75.43672180175781,18282900
2023-01-26,ITUB4.SA,19.35141279603955,19.41931361751592,19.042092635430972,19.215614318847656,32875920
2023-01-26,PETR4.SA,15.815207974823368,15.879426598679718,15.062102302919984,15.324813842773438,73344800
2023-01-26,VALE3.SA,75.67196503464056,76.84821319580078,75.58570635753888,76.84821319580078,26876000
2023-01-27,ITUB4.SA,19.170345179915294,19.20806679635794,18.725225040675642,18.808212280273438,33364430
2023-01-27,PETR4.SA,15.283945954520583,15.313135627098607,14.851932341980952,14.957016944885254,47681900
2023-01-27,VALE3.SA,76.73058833346711,77.07562304704652,74.36241129921947,74.74665069580078,34682400
2023-01-30,ITUB4.SA,18.853475545325193,18.906286747033736,18.506432314531686,18.815753936767578,38750800
2023-01-30,PETR4.SA,15.091290804045007,15.219726918765641,14.892797918149281,15.032910346984863,40683200
2023-01-30,VALE3.SA,75.20148002826602,75.51514745559699,73.86055760956697,74.48004913330078,23820000
2023-01-31,ITUB4.SA,18.944009315768614,19.30614057518787,18.92891972185287,19.1099853515625,31968970
2023-01-31,PETR4.SA,14.96285322555706,15.301458532362245,14.898635726457258,15.2197265625,54048900
2023-01-31,VALE3.SA,73.95463641502651,74.40161045042728,73.59392105160723,74.1114730834961,20658600
2023-02-01,ITUB4.SA,19.017617740093904,19.25165767460853,18.708080388258796,18.859073638916016,30922540
2023-02-01,PETR4.SA,15.219728858139138,15.459087760422884,14.85777198257019,15.009559631347656,56349200
2023-02-01,VALE3.SA,74.6525473847168,74.6525473847168,71.821709671879,73.28810119628906,28818100
2023-02-02,ITUB4.SA,18.723182851803262,19.606494666837047,18.64768542502105,19.032718658447266,50951670
2023-02-02,PETR4.SA,14.892798816088822,15.067939084314476,14.256454134146454,14.314834594726562,83823000
2023-02-02,VALE3.SA,71.90012143251847,72.11184344043588,69.68093210010339,69.90049743652344,37844400
2023-02-03,ITUB4.SA,18.798679779980354,19.14596511205864,18.74583332056395,18.964773178100586,40325560
2023-02-03,PETR4.SA,14.326508271597529,14.816901155035978,14.256451509098056,14.472458839416504,71170700
2023-02-03,VALE3.SA,70.38668866857952,71.17869142278781,69.54763192166943,69.75151062011719,22545600
2023-02-06,ITUB4.SA,19.055365331732865,19.055365331732865,18.662782886720414,18.972318649291992,30932330
2023-02-06,PETR4.SA,14.519164540790795,15.102966874962263,14.449107770743803,15.050424575805664,82794500
2023-02-06,VALE3.SA,69.1633959499206,69.20260661870849,67.95578632300048,68.88109588623047,17888700
2023-02-07,ITUB4.SA,19.025168374828706,19.085565679435074,18.31549925371194,18.534439086914062,33541310
2023-02-07,PETR4.SA,15.126319050164133,15.260593325646457,14.863607542903383,14.957016944885254,55311800
2023-02-07,VALE3.SA,68.68505578714532,69.53979932443673,68.21455766646687,69.3359146118164,16259700
2023-02-08,ITUB4.SA,19.21391104909735,20.089673617940772,19.11576581747979,20.06702423095703,116843760
2023-02-08,PETR4.SA,15.062102029812845,15.266433100047832,14.92198958226979,15.208052635192871,48713100
2023-02-08,VALE3.SA,69.86912475451022,70.08085272891982,68.69287684287637,69.5711441040039,14411000
2023-02-09,ITUB4.SA,20.119871599713385,20.285964986727432,19.470599754453282,19.56874656677246,39666550
2023-02-09,PETR4.SA,15.208051381147078,15.365678289203236,15.056263743961138,15.137995719909668,38198300
2023-02-09,VALE3.SA,69.571161600571,70.22202037787679,68.59095476102893,69.31238555908203,19782200
2023-02-10,ITUB4.SA,19.4177536895496,19.614044150172425,19.259209566757356,19.4781494140625,57380620
2023-02-10,PETR4.SA,15.167186591894977,15.640067353437072,15.137996916324857,15.599200248718262,54683100
2023-02-10,VALE3.SA,69.14770548979061,69.75151021783118,67.72052469535114,68.06555938720703,18099100
2023-02-13,ITUB4.SA,19.46304709219883,20.255762799977344,19.46304709219883,20.1651668548584,48217400
2023-02-13,PETR4.SA,15.581684182190264,15.69844397770391,15.39486761855679,15.645901679992676,36726900
2023-02-13,VALE3.SA,67.37548848593207,68.3086472091381,66.88930977585734,67.99497985839844,13798500
2023-02-14,ITUB4.SA,20.195364174070612,20.293510970508947,19.863179037776334,19.916027069091797,38486360
2023-02-14,PETR4.SA,15.675094550734036,15.797692519371244,15.529143951776577,15.5875244140625,35839000
2023-02-14,VALE3.SA,68.2223964165145,68.78699651650511,67.85383768553686,68.30081176757812,20072400
2023-02-15,ITUB4.SA,19.84053516774641,20.436958994729903,19.719740548812233,20.210468292236328,40574490
2023-02-15,PETR4.SA,15.517465892273963,15.645902004053532,15.354000838951677,15.61087417602539,72554100
2023-02-15,VALE3.SA,68.30081014241892,69.97892374262408,67.87736007750159,69.79072570800781,28465800
2023-02-16,ITUB4.SA,20.074575210392023,20.45205760393196,19.946229739323172,20.361461639404297,33681670
2023-02-16,PETR4.SA,15.529144005034187,15.733475066978329,15.46492538494796,15.675094604492188,44115700
2023-02-16,VALE3.SA,70.01812022833647,70.77876152519431,69.7122962405059,69.93970489501953,28740800
2023-02-17,ITUB4.SA,20.3539115589825,20.497355559753085,20.157619518351606,20.293514251708984,20705520
2023-02-17,PETR4.SA,15.570007100792575,15.570007100792575,15.394866859401388,15.4357328414917,61085700
2023-02-17,VALE3.SA,70.26122220371232,70.37884821621408,68.64584331232469,69.03008270263672,26381400
2023-02-22,ITUB4.SA,19.855629771583747,20.014173865530136,19.825431122829723,19.916027069091797,20188850
2023-02-22,PETR4.SA,15.178859247075616,15.243077854060953,14.99788085245223,15.03874683380127,38608500
2023-02-22,VALE3.SA,68.26160271010107,69.35942952007329,67.88520067331959,68.50469207763672,16864400
2023-02-23,ITUB4.SA,19.93867951793033,20.429408823637978,19.900931597178637,19.991527557373047,41931120
2023-02-23,PETR4.SA,15.044588110744098,15.640066825809537,15.044588110744098,15.499953269958496,73913400
2023-02-23,VALE3.SA,68.2224076948523,69.06146465363005,67.08536995968826,68.18319702148438,21485100
2023-02-24,ITUB4.SA,19.817884226757485,19.863181413314006,19.289407018366965,19.380002975463867,34388310
2023-02-24,PETR4.SA,15.570007629013114,15.587522099152219,15.102966227115665,15.120479583740234,64409100
2023-02-24,VALE3.SA,67.47744123569034,67.81463262784374,66.37960837872286,66.68543243408203,17183900
2023-02-27,ITUB4.SA,19.470599550953388,19.4781488182886,19.08556632506681,19.1308650970459,19513120
2023-02-27,PETR4.SA,15.085453384895777,15.61087529710899,15.06793891286663,15.26643180847168,76250600
2023-02-27,VALE3.SA,66.30903037525887,66.95204582277145,65.59544290699006,66.68543243408203,14422200
2023-02-28,ITUB4.SA,19.17616500289019,19.500800968138105,19.010073178055713,19.198814392089844,28606930
2023-02-28,PETR4.SA,15.301458211654959,15.715958436228531,14.735170364379881,14.735170364379883,130248100
2023-02-28,VALE3.SA,66.70112168467601,67.83032202358156,66.13652151522324,66.9050064086914,21127300
2023-03-01,ITUB4.SA,19.129042260340665,19.151707377967636,18.426436294577474,18.887285232543945,48335980
2023-03-01,PETR4.SA,14.776038887171639,14.846095667275167,14.122180802607518,14.770200729370117,109257700
2023-03-01,VALE3.SA,68.82619871246911,70.45726427954041,68.61447667398073,69.94755554199219,30916600
2023-03-02,ITUB4.SA,18.81173160017647,19.038379560872542,18.16201051067639,18.267778396606445,50715720
2023-03-02,PETR4.SA,14.840256822130726,14.986207419864696,14.227264757053927,14.38489055633545,124516200
2023-03-02,VALE3.SA,69.94755640640342,70.68467385081962,69.33590830686984,69.79072570800781,21740900
2023-03-03,ITUB4.SA,18.38865871411704,18.577532561832378,18.199786451485647,18.29044532775879,28170230
2023-03-03,PETR4.SA,14.495812689304431,15.027072752772552,14.273968280384135,15.003721237182617,87591800
2023-03-03,VALE3.SA,70.6533068678051,70.81014354969241,69.64173270478575,70.0259780883789,19783400
2023-03-06,ITUB4.SA,18.464206162890413,18.917500485156435,18.214893096831297,18.705963134765625,34145540
2023-03-06,PETR4.SA,15.003721358705548,15.2489183987164,14.811066621090923,15.155508995056152,50227400
2023-03-06,VALE3.SA,68.55957787461756,68.92813655218231,67.53232316432963,67.55584716796875,27298600
2023-03-07,ITUB4.SA,18.77396102653679,18.796626143918736,18.358440743232144,18.758852005004883,30954990
2023-03-07,PETR4.SA,15.01539636297967,15.050425306461014,14.554193075621686,14.65343952178955,59052500
2023-03-07,VALE3.SA,68.10475516264341,68.53604847106914,66.49721988598832,66.91282653808594,20898200
2023-03-08,ITUB4.SA,18.879731336884575,19.136597394746413,18.705968071222653,18.99305534362793,38869160
2023-03-08,PETR4.SA,14.68263072312062,15.132158856299913,14.670954407411216,14.84025764465332,66220400
2023-03-08,VALE3.SA,67.12456428414748,67.7597423949047,66.96773358031314,67.52449035644531,22274800
2023-03-09,ITUB4.SA,18.887286428304265,18.947725689079874,18.592644635752116,18.63041877746582,46490290
2023-03-09,PETR4.SA,14.799391755114806,15.313137401204699,14.758525763365181,14.776039123535156,68042300
2023-03-09,VALE3.SA,66.75600198825556,67.8224674690237,66.51291261546683,66.63838195800781,24439300
2023-03-10,ITUB4.SA,18.5473071471352,18.59263736753857,18.048684233199648,18.184673309326172,36161730
2023-03-10,PETR4.SA,14.688468169445352,14.93366521989139,14.560032043407789,14.583383560180664,48118600
2023-03-10,VALE3.SA,66.34039263876342,67.5793754252016,66.08161661703126,66.41880798339844,21820200
2023-03-13,ITUB4.SA,17.958031197797,18.18467920310484,17.731383192489155,17.965585708618164,37310350
2023-03-13,PETR4.SA,14.332349054027452,14.51332860707475,14.069638631515327,14.122180938720703,58605500
2023-03-13,VALE3.SA,66.16004269407046,67.43823025323489,65.9091099835993,66.69327545166016,23460200
2023-03-14,ITUB4.SA,17.799378054155948,18.094019845133808,17.731384282417732,17.905147552490234,42571980
2023-03-14,PETR4.SA,14.174722765643635,14.437433179254336,13.777736952882874,13.871145248413086,58916700
2023-03-14,VALE3.SA,66.6112526304431,67.59695466887138,66.43494661014687,67.30044555664062,18077900
2023-03-15,ITUB4.SA,17.655832734950383,17.95047447145099,17.391410623088717,17.85981559753418,55718410
2023-03-15,PETR4.SA,13.620107888182803,13.707678012239796,13.310692262099248,13.625946044921875,93708800
2023-03-15,VALE3.SA,65.71369134007018,66.58719966824032,64.19105580571325,65.2729263305664,34103400
2023-03-16,ITUB4.SA,17.87492593996214,18.245115972910245,17.769158038441546,18.154457092285156,44098780
2023-03-16,PETR4.SA,13.660973719028169,13.731030485598824,13.409938549628906,13.579241752624512,66821000
2023-03-16,VALE3.SA,65.08860996091276,65.83389962130846,64.67990114996195,65.51334381103516,20573400
2023-03-17,ITUB4.SA,18.056249815760257,18.071360426856824,17.60295525913166,17.633174896240234,66568810
2023-03-17,PETR4.SA,13.485836966642264,13.72519588470459,13.345724510716622,13.72519588470459,93502700
2023-03-17,VALE3.SA,66.44296351137152,66.91577865331831,66.21857013573673,66.29871368408203,39906400
2023-03-20,ITUB4.SA,17.678495407104492,18.02602186613711,17.512288272194333,17.678495407104492,35857140
2023-03-20,PETR4.SA,13.725195371505494,13.806927356027371,13.36323737209545,13.386590003967285,57575200
2023-03-20,VALE3.SA,66.29068461075755,67.30844265814459,65.56142004512274,66.84364318847656,19650900
2023-03-21,ITUB4.SA,17.7540500823441,18.245118696086806,17.7540500823441,18.041135787963867,42431840
2023-03-21,PETR4.SA,13.544215648458213,13.777736377532042,13.474158872978728,13.660975456237793,43391200
2023-03-21,VALE3.SA,66.69138552381898,66.86769153211513,65.34505595894103,66.28267669677734,15692200
2023-03-22,ITUB4.SA,18.094016401756132,18.320664377863583,17.890033540276203,17.93536376953125,40040330
2023-03-22,PETR4.SA,13.655135477066118,13.789410852694996,13.450805562333198,13.620107650756836,46435600
2023-03-22,VALE3.SA,65.71369594938744,66.31473585136355,65.4011556894874,65.4572525024414,18085500
2023-03-23,ITUB4.SA,17.94291447988409,18.320660498379084,17.293191898702784,17.489620208740234,58081320
2023-03-23,PETR4.SA,13.64346203085331,13.818602298424425,13.188095776247879,13.310693740844727,74711200
2023-03-23,VALE3.SA,65.32903120298504,65.8579492796726,63.15727430848039,63.77434539794922,26000100
2023-03-24,ITUB4.SA,17.69746943125724,17.89614630729861,17.37653195879681,17.743318557739258,33020680
2023-03-24,PETR4.SA,13.25815199297156,13.503349045945994,13.12387770797751,13.30485725402832,52556800
2023-03-24,VALE3.SA,63.862499844776806,63.99873409882724,62.58027639883653,63.045082092285156,27801900
2023-03-27,ITUB4.SA,17.957278336364055,18.171237196818954,17.865581681883384,18.048974990844727,43316570
2023-03-27,PETR4.SA,13.491670526791227,13.63762109116235,13.328205493830373,13.532536506652832,39148700
2023-03-27,VALE3.SA,63.71823708517592,64.17502710803441,62.532182472545244,62.94089126586914,14202900
2023-03-28,ITUB4.SA,18.06425785042342,18.278216702376675,17.95727762283257,18.13302993774414,31199300
2023-03-28,PETR4.SA,13.55588995982011,13.801086987628905,13.51502397410441,13.771897315979004,29091100
2023-03-28,VALE3.SA,63.085149920622236,64.0307862900843,62.98096575655387,63.60605239868164,13866800
2023-03-29,ITUB4.SA,18.148312233281096,18.400479229978764,18.018409043097385,18.30878257751465,25051180
2023-03-29,PETR4.SA,13.841953331537137,14.034609178064446,13.701840899665607,13.952876091003418,49148600
2023-03-29,VALE3.SA,64.1029060178687,64.78408333699696,63.98269681705927,64.5196304321289,17345200
2023-03-30,ITUB4.SA,18.583866090929405,18.950652573602213,18.50745143875861,18.813108444213867,42010320
2023-03-30,PETR4.SA,14.157208013522203,14.1747224861568,13.824440828067743,13.993742942810059,56116900
2023-03-30,VALE3.SA,65.47327416858975,65.6736207922563,65.0325152649796,65.56944274902344,14249000
2023-03-31,ITUB4.SA,18.904813766479492,19.172261164109436,18.713777849735546,18.904813766479492,63604310
2023-03-31,PETR4.SA,14.011258318113857,14.139694451831252,13.550053863988856,13.690167427062988,59547800
2023-03-31,VALE3.SA,65.39312935746483,65.84991936327809,64.03879049200056,64.34331512451172,22468400
2023-04-03,ITUB4.SA,18.87243142094311,18.88772430900988,18.20715549382193,18.375385284423828,37189130
2023-04-03,PETR4.SA,14.06379963312438,14.303158523414634,13.894496405911198,14.297320365905762,73931200
2023-04-03,VALE3.SA,63.95064179100852,64.42345686644127,63.6381015615308,64.35934448242188,13510200
2023-04-04,ITUB4.SA,18.459495346679212,18.895366589123615,18.444202463280984,18.742429733276367,25163490
2023-04-04,PETR4.SA,14.379052380624962,14.4549473149189,14.069637826469538,14.16888427734375,57505700
2023-04-04,VALE3.SA,64.07885979610982,64.2551657933312,62.30779647563819,62.540199279785156,20485600
2023-04-05,ITUB4.SA,18.788313272320263,18.971837531419727,18.490085950190316,18.72713851928711,35111890
2023-04-05,PETR4.SA,14.122180275333784,14.320673179115536,13.58508202630929,14.215588569641113,93626400
2023-04-05,VALE3.SA,62.30780715085324,62.31582272867118,60.82524318744604,61.618614196777344,25382600
2023-04-06,ITUB4.SA,18.780665272762295,18.86478095230478,18.528318234134836,18.66596221923828,23932920
2023-04-06,PETR4.SA,14.209746201904636,14.256450335220507,13.982063691179064,14.011253356933594,29565400
2023-04-06,VALE3.SA,61.442315363031675,62.10746777562442,61.12977504657872,61.50642776489258,13976800
2023-04-10,ITUB4.SA,18.84184140011511,18.92595708581561,18.742432828490845,18.864782333374023,15556750
2023-04-10,PETR4.SA,14.028773200626642,14.396568252246906,14.028773200626642,14.308998107910156,41455900
2023-04-10,VALE3.SA,61.50641954568289,62.71651498419583,61.46634777135089,62.692474365234375,13849000
2023-04-11,ITUB4.SA,19.270061107927468,19.59122930111103,19.124770696621262,19.476526260375977,53273330
2023-04-11,PETR4.SA,14.419919795628845,15.003722198471879,14.37905269207747,14.980369567871094,80565000
2023-04-11,VALE3.SA,64.51161778178783,66.47501239907413,64.15900574050767,66.002197265625,34226000
2023-04-12,ITUB4.SA,19.606531143188477,19.897112098578507,19.400067500771755,19.606531143188477,46009920
2023-04-12,PETR4.SA,15.167184286995852,15.266430727772798,14.700142867759979,15.091290473937988,71563400
2023-04-12,VALE3.SA,66.31474114060208,66.35481291623421,64.3433308385728,64.59175872802734,32702000
2023-04-13,ITUB4.SA,19.698293296831586,19.8129963899789,19.461240665493463,19.606531143188477,39431590
2023-04-13,PETR4.SA,15.091294085034022,15.231406544331369,15.062103293400297,15.196378707885742,38852800
2023-04-13,VALE3.SA,64.11092415848529,64.6959390316329,63.28549698819986,63.71824645996094,21361900
2023-04-14,ITUB4.SA,19.5376983715348,19.981215987300743,19.453582712693763,19.889453887939453,37852540
2023-04-14,PETR4.SA,15.062101747290862,15.412383416335594,15.015397598985881,15.354002952575684,38421100
2023-04-14,VALE3.SA,63.38967134439078,63.95064556653919,62.508147411407634,63.15726852416992,22693200
2023-04-17,ITUB4.SA,19.920040347540816,20.06533073267509,19.667694986878384,19.851219177246094,23463110
2023-04-17,PETR4.SA,15.318973248616642,15.64590224681935,15.301458777573524,15.59335994720459,49427100
2023-04-17,VALE3.SA,63.69420156216391,64.46353186668459,62.067381835106175,62.403968811035156,21479200
2023-04-18,ITUB4.SA,19.88946008702491,20.06533790004429,19.63711303185105,19.8359317779541,26613180
2023-04-18,PETR4.SA,15.59336204010077,16.12462326456709,15.482440382483887,15.990347862243652,99478800
2023-04-18,VALE3.SA,63.14123787438766,63.25343148603057,62.23567340495754,62.94089126586914,15193400
2023-04-19,ITUB4.SA,19.69064465219065,19.767113907204546,19.491827477026842,19.52241325378418,30132190
2023-04-19,PETR4.SA,15.85607195703767,15.943642088050423,15.441572817270481,15.476600646972656,73217800
2023-04-19,VALE3.SA,61.94718265643908,62.20362610744396,60.12001618967338,61.1057243347168,31128000
2023-04-20,ITUB4.SA,19.415357739958857,19.637115846558263,19.27771372610074,19.57594108581543,24024660
2023-04-20,PETR4.SA,15.482438621972758,15.750987169053444,15.348164348432414,15.581685066223145,54738400
2023-04-20,VALE3.SA,60.82522989004746,61.27400432423132,59.7273283045984,59.831512451171875,31112800
2023-04-24,ITUB4.SA,19.568288483248377,19.713578895379914,19.25476833420635,19.40005874633789,27839130
2023-04-24,PETR4.SA,15.529145266324441,15.91445479110755,15.470764799096589,15.879426956176758,43820900
2023-04-24,VALE3.SA,57.86010142905812,58.13257601167485,57.371255186972675,57.66777038574219,29754000
2023-04-25,ITUB4.SA,19.270067282101255,19.667704831303162,19.270067282101255,19.57594108581543,25223550
2023-04-25,PETR4.SA,15.856073472194279,16.054566381998345,15.59920009829818,15.815207481384277,53854100
2023-04-25,VALE3.SA,57.058718737049325,57.058718737049325,55.86465451413325,56.0970573425293,31799200
2023-04-26,ITUB4.SA,19.522405959790806,19.621816114604442,19.346529787279668,19.377117156982422,18736960
2023-04-26,PETR4.SA,15.83271992559369,15.891099268689269,15.61671257019043,15.61671257019043,40249400
2023-04-26,VALE3.SA,56.898437955495886,57.243034373592906,56.31342315673828,56.31342315673828,25907200
2023-04-27,ITUB4.SA,19.369473912267075,19.72887599645039,19.369473912267075,19.721229553222656,22971300
2023-04-27,PETR4.SA,15.675093512877078,15.867748246204554,15.126318985347593,15.237241744995117,115632700
2023-04-27,VALE3.SA,55.856639268501006,57.52352473538729,55.43992095882647,57.50749969482422,31717800
2023-04-28,ITUB4.SA,19.828283191344365,19.828283191344365,19.507114976015387,19.820636749267578,22568040
2023-04-28,PETR4.SA,15.520131067616143,15.816065012792286,15.224195868105243,15.585894584655762,81138500
2023-04-28,VALE3.SA,57.403318467008056,58.03641459826723,56.946528361427944,58.020389556884766,33277500
2023-05-02,ITUB4.SA,19.688753301405683,19.872402592696876,19.023024219108535,19.053630828857422,48026440
2023-05-02,PETR4.SA,15.585893985118688,15.612198638321829,14.888802487382174,14.95456600189209,67911100
2023-05-02,VALE3.SA,57.13885835683279,57.37927063190199,55.552110439364185,55.728416442871094,37367900
2023-05-03,ITUB4.SA,19.09188785748491,19.2296239911559,18.885282051512487,19.023019790649414,25745280
2023-05-03,PETR4.SA,14.862497997148498,15.118974326781288,14.744123920599602,14.901955604553223,51133700
2023-05-03,VALE3.SA,56.048974836555615,56.161168459570035,55.18347593264964,55.29566955566406,19958300
2023-05-04,ITUB4.SA,19.122496862493165,19.34440597902543,18.762850001083834,19.176061630249023,43692440
2023-05-04,PETR4.SA,15.053211350763611,15.375451207170213,14.869075006722564,15.138704299926758,57854400
2023-05-04,VALE3.SA,55.33574218766228,55.560129437180834,53.46049453336833,53.58070373535156,35996200
2023-05-05,ITUB4.SA,19.3979715712344,19.88770294189453,19.14545423460429,19.88770294189453,47963850
2023-05-05,PETR4.SA,15.322836978175474,15.894977813667234,15.243921779418693,15.783180236816406,83365200
2023-05-05,VALE3.SA,54.24585764934347,55.4960187136757,53.87722056919663,55.327728271484375,27107300
2023-05-08,ITUB4.SA,20.2397026512832,20.331527303625215,19.749971172125782,20.16318130493164,58095840
2023-05-08,PETR4.SA,16.079120345560145,16.19749318033967,15.921287390517728,16.11857795715332,59352300
2023-05-08,VALE3.SA,56.65803357901686,57.02667681757231,55.97685615090293,56.07302474975586,24917600
2023-05-09,ITUB4.SA,20.10961259570831,20.499867662156976,20.071351130326256,20.28561019897461,41998110
2023-05-09,PETR4.SA,16.052812373232296,16.309288697150226,15.941014776131073,16.171186447143555,33978200
2023-05-09,VALE3.SA,55.69636484024573,56.66604182535583,55.03922811834904,56.65001678466797,18717400
2023-05-10,ITUB4.SA,20.247355006557427,20.691174977670936,20.117270479260867,20.58404541015625,34066890
2023-05-10,PETR4.SA,16.17118673320006,16.322441939502397,16.000202096118613,16.131729125976562,41500700
2023-05-10,VALE3.SA,56.81028783290511,56.94652206893277,55.047239999117124,55.58416748046875,24792600
2023-05-11,ITUB4.SA,20.476922500136304,20.92074258074828,20.362141251042377,20.783004760742188,34852180
2023-05-11,PETR4.SA,15.868673473289883,16.756477699872345,15.737147710969817,16.723596572875977,136878100
2023-05-11,VALE3.SA,54.49428087097372,54.72668368484999,53.981394010727335,54.502296447753906,27709000
2023-05-12,ITUB4.SA,20.51517064671032,20.698819898026862,20.408042719508654,20.591691970825195,19550300
2023-05-12,PETR4.SA,16.82224536056414,17.58509923505924,16.756481836003893,17.262859344482422,117237500
2023-05-12,VALE3.SA,54.41414176392743,54.951069223828405,54.021464111143956,54.55839157104492,17578100
2023-05-15,ITUB4.SA,20.62230137786066,20.73708096250454,20.438652115871182,20.668212890625,19735760
